fips,state,cty,crop,unit,bchmk,bchmk_prc,act_yld,nat_prc,year
51165,Virginia,Rockingham-Harrisonburg City,Grain Sorghum,Bushel,63.33,3.95,41.1,5.94,2022
51165,Virginia,Rockingham-Harrisonburg City,Oats,Bushel,64.33,2.67,64.8,4.57,2022
51165,Virginia,Rockingham-Harrisonburg City,Soybeans,Bushel,54.15,9.12,55.38,14.2,2022
51165,Virginia,Rockingham-Harrisonburg City,Wheat,Bushel,66.85,5.5,81.65,8.83,2022
51167,Virginia,Russell,Corn,Bushel,144.00,3.7,167.22,6.54,2022
51169,Virginia,Scott,Corn,Bushel,116.59,3.7,167.22,6.54,2022
51171,Virginia,Shenandoah,Barley,Bushel,63.52,4.95,93.8,7.4,2022
51171,Virginia,Shenandoah,Corn,Bushel,160.32,3.7,195.61,6.54,2022
51171,Virginia,Shenandoah,Grain Sorghum,Bushel,63.33,3.95,41.1,5.94,2022
51171,Virginia,Shenandoah,Oats,Bushel,64.33,2.67,64.8,4.57,2022
51171,Virginia,Shenandoah,Soybeans,Bushel,50.79,9.12,52.75,14.2,2022
51171,Virginia,Shenandoah,Wheat,Bushel,74.68,5.5,89.68,8.83,2022
51173,Virginia,Smyth,Corn,Bushel,110.22,3.7,156.18,6.54,2022
51173,Virginia,Smyth,Oats,Bushel,64.33,2.67,64.8,4.57,2022
51173,Virginia,Smyth,Wheat,Bushel,60.67,5.5,69.18,8.83,2022
51175,Virginia,Southampton-Franklin City,Barley,Bushel,67.33,4.95,77.55,7.4,2022
51175,Virginia,Southampton-Franklin City,Corn,Bushel,159.46,3.7,166.49,6.54,2022
51175,Virginia,Southampton-Franklin City,Grain Sorghum,Bushel,65.00,3.95,41.1,5.94,2022
51175,Virginia,Southampton-Franklin City,Oats,Bushel,64.33,2.67,64.8,4.57,2022
51175,Virginia,Southampton-Franklin City,Seed Cotton,Pound,2452.66,0.37,2828.93,0.45,2022
51175,Virginia,Southampton-Franklin City,Soybeans,Bushel,40.80,9.12,33.61,14.2,2022
51175,Virginia,Southampton-Franklin City,Sunflower Seed,Pound,1635.33,0.2,1750,0.28,2022
51175,Virginia,Southampton-Franklin City,Wheat,Bushel,62.21,5.5,71.1,8.83,2022
51177,Virginia,Spotsylvania-Fredericksburg City,Barley,Bushel,68.20,4.95,82.17,7.4,2022
51177,Virginia,Spotsylvania-Fredericksburg City,Corn,Bushel,141.15,3.7,177.84,6.54,2022
51177,Virginia,Spotsylvania-Fredericksburg City,Grain Sorghum,Bushel,72.33,3.95,41.1,5.94,2022
51177,Virginia,Spotsylvania-Fredericksburg City,Oats,Bushel,64.33,2.67,64.8,4.57,2022
51177,Virginia,Spotsylvania-Fredericksburg City,Soybeans,Bushel,42.88,9.12,44.88,14.2,2022
51177,Virginia,Spotsylvania-Fredericksburg City,Wheat,Bushel,55.44,5.5,61.48,8.83,2022
51179,Virginia,Stafford,Barley,Bushel,67.13,4.95,77.55,7.4,2022
51179,Virginia,Stafford,Corn,Bushel,132.77,3.7,188.24,6.54,2022
51179,Virginia,Stafford,Oats,Bushel,64.33,2.67,64.8,4.57,2022
51179,Virginia,Stafford,Soybeans,Bushel,42.18,9.12,42.27,14.2,2022
51179,Virginia,Stafford,Wheat,Bushel,58.70,5.5,70.51,8.83,2022
51181,Virginia,Surry,Barley,Bushel,71.20,4.95,77.55,7.4,2022
51181,Virginia,Surry,Corn,Bushel,154.10,3.7,165.79,6.54,2022
51181,Virginia,Surry,Grain Sorghum,Bushel,65.00,3.95,41.1,5.94,2022
51181,Virginia,Surry,Oats,Bushel,64.33,2.67,64.8,4.57,2022
51181,Virginia,Surry,Peanuts,Pound,4837.21,0.27,4581.93,0.27,2022
51181,Virginia,Surry,Seed Cotton,Pound,2237.30,0.37,2501.45,0.45,2022
51181,Virginia,Surry,Soybeans,Bushel,39.65,9.12,38.09,14.2,2022
51181,Virginia,Surry,Wheat,Bushel,62.03,5.5,72.66,8.83,2022
51183,Virginia,Sussex,Barley,Bushel,70.40,4.95,77.55,7.4,2022
51183,Virginia,Sussex,Corn,Bushel,145.64,3.7,165.57,6.54,2022
51183,Virginia,Sussex,Grain Sorghum,Bushel,54.00,3.95,41.1,5.94,2022
51183,Virginia,Sussex,Oats,Bushel,64.33,2.67,64.8,4.57,2022
51183,Virginia,Sussex,Peanuts,Pound,4285.67,0.27,4784.82,0.27,2022
51183,Virginia,Sussex,Seed Cotton,Pound,2273.88,0.37,2529.7,0.45,2022
51183,Virginia,Sussex,Soybeans,Bushel,35.37,9.12,33.29,14.2,2022
51183,Virginia,Sussex,Sunflower Seed,Pound,1635.33,0.2,1750,0.28,2022
51183,Virginia,Sussex,Wheat,Bushel,60.48,5.5,78.38,8.83,2022
51185,Virginia,Tazewell,Corn,Bushel,133.06,3.7,167.22,6.54,2022
51185,Virginia,Tazewell,Wheat,Bushel,58.22,5.5,69.18,8.83,2022
51187,Virginia,Warren,Corn,Bushel,142.33,3.7,183.74,6.54,2022
51187,Virginia,Warren,Soybeans,Bushel,39.71,9.12,43.71,14.2,2022
51187,Virginia,Warren,Wheat,Bushel,58.33,5.5,81.14,8.83,2022
51191,Virginia,Washington-Bristol City,Barley,Bushel,65.53,4.95,77.55,7.4,2022
51191,Virginia,Washington-Bristol City,Corn,Bushel,95.42,3.7,138.5,6.54,2022
51191,Virginia,Washington-Bristol City,Oats,Bushel,64.33,2.67,64.8,4.57,2022
51191,Virginia,Washington-Bristol City,Wheat,Bushel,58.22,5.5,69.18,8.83,2022
51193,Virginia,Westmoreland,Barley,Bushel,85.56,4.95,86.15,7.4,2022
51193,Virginia,Westmoreland,Corn,Bushel,143.53,3.7,186.86,6.54,2022
51193,Virginia,Westmoreland,Grain Sorghum,Bushel,65.00,3.95,41.1,5.94,2022
51193,Virginia,Westmoreland,Soybeans,Bushel,43.07,9.12,38.15,14.2,2022
51193,Virginia,Westmoreland,Wheat,Bushel,71.51,5.5,79.3,8.83,2022
51197,Virginia,Wythe,Barley,Bushel,65.53,4.95,77.55,7.4,2022
51197,Virginia,Wythe,Corn,Bushel,167.89,3.7,191.71,6.54,2022
51197,Virginia,Wythe,Grain Sorghum,Bushel,64.33,3.95,41.1,5.94,2022
51197,Virginia,Wythe,Oats,Bushel,64.33,2.67,64.8,4.57,2022
51197,Virginia,Wythe,Soybeans,Bushel,39.71,9.12,38.84,14.2,2022
51197,Virginia,Wythe,Wheat,Bushel,58.22,5.5,69.18,8.83,2022
51199,Virginia,York-Poquoson City,Barley,Bushel,67.33,4.95,77.55,7.4,2022
51199,Virginia,York-Poquoson City,Corn,Bushel,142.59,3.7,167.22,6.54,2022
51199,Virginia,York-Poquoson City,Soybeans,Bushel,39.71,9.12,38.84,14.2,2022
51199,Virginia,York-Poquoson City,Wheat,Bushel,90.40,5.5,69.18,8.83,2022
51550,Virginia,Chesapeake,Barley,Bushel,66.67,4.95,77.55,7.4,2022
51550,Virginia,Chesapeake,Corn,Bushel,192.66,3.7,167.04,6.54,2022
51550,Virginia,Chesapeake,Grain Sorghum,Bushel,63.33,3.95,41.1,5.94,2022
51550,Virginia,Chesapeake,Oats,Bushel,64.33,2.67,64.8,4.57,2022
51550,Virginia,Chesapeake,Seed Cotton,Pound,2129.93,0.37,2668.46,0.45,2022
51550,Virginia,Chesapeake,Soybeans,Bushel,47.59,9.12,55.15,14.2,2022
51550,Virginia,Chesapeake,Sunflower Seed,Pound,1635.33,0.2,1750,0.28,2022
51550,Virginia,Chesapeake,Wheat,Bushel,64.12,5.5,78.75,8.83,2022
51590,Virginia,Danville,Corn,Bushel,110.02,3.7,167.22,6.54,2022
51800,Virginia,Suffolk,Barley,Bushel,67.47,4.95,77.55,7.4,2022
51800,Virginia,Suffolk,Corn,Bushel,138.73,3.7,113.24,6.54,2022
51800,Virginia,Suffolk,Grain Sorghum,Bushel,65.00,3.95,41.1,5.94,2022
51800,Virginia,Suffolk,Oats,Bushel,64.33,2.67,64.8,4.57,2022
51800,Virginia,Suffolk,Peanuts,Pound,4610.68,0.27,4409.49,0.27,2022
51800,Virginia,Suffolk,Seed Cotton,Pound,2251.39,0.37,2691.5,0.45,2022
51800,Virginia,Suffolk,Soybeans,Bushel,39.54,9.12,36.93,14.2,2022
51800,Virginia,Suffolk,Sunflower Seed,Pound,1635.33,0.2,1750,0.28,2022
51800,Virginia,Suffolk,Wheat,Bushel,65.50,5.5,64.67,8.83,2022
51810,Virginia,Virginia Beach,Barley,Bushel,66.67,4.95,77.55,7.4,2022
51810,Virginia,Virginia Beach,Corn,Bushel,199.87,3.7,213.95,6.54,2022
51810,Virginia,Virginia Beach,Oats,Bushel,64.33,2.67,64.8,4.57,2022
51810,Virginia,Virginia Beach,Soybeans,Bushel,49.06,9.12,55.83,14.2,2022
51810,Virginia,Virginia Beach,Sunflower Seed,Pound,1635.33,0.2,1750,0.28,2022
51810,Virginia,Virginia Beach,Wheat,Bushel,59.67,5.5,69.18,8.83,2022
51820,Virginia,Waynesboro,Corn,Bushel,168.48,3.7,167.22,6.54,2022
53001,Washington,Adams,Barley,Bushel,71.86,4.95,50.76,7.4,2022
53001,Washington,Adams,Canola,Pound,2847.59,0.2,2691.83,0.3,2022
53001,Washington,Adams,Canola,Pound,1920.15,0.2,1654.33,0.3,2022
53001,Washington,Adams,Chickpeas_Large,Pound,1593.90,0.26,1458.5,0.36,2022
53001,Washington,Adams,Corn,Bushel,257.16,3.7,240.7,6.54,2022
53001,Washington,Adams,Dry Peas,Pound,2628.13,0.11,2235.52,0.16,2022
53001,Washington,Adams,Flaxseed,Bushel,15.94,11.28,11,17.5,2022
53001,Washington,Adams,Oats,Bushel,70.86,2.67,64,4.57,2022
53001,Washington,Adams,Soybeans,Bushel,40.80,9.12,39.05,14.2,2022
53001,Washington,Adams,Sunflower Seed,Pound,1672.84,0.2,1719,0.28,2022
53001,Washington,Adams,Wheat,Bushel,111.11,5.5,113.26,8.83,2022
53001,Washington,Adams,Wheat,Bushel,59.69,5.5,42.62,8.83,2022
53003,Washington,Asotin,Barley,Bushel,70.41,4.95,48.69,7.4,2022
53003,Washington,Asotin,Canola,Pound,1537.09,0.2,868.42,0.3,2022
53003,Washington,Asotin,Dry Peas,Pound,2196.21,0.11,2799.95,0.16,2022
53003,Washington,Asotin,Oats,Bushel,70.66,2.67,64,4.57,2022
53003,Washington,Asotin,Rapeseed,Pound,2230.36,0.21,1863,0.22,2022
53003,Washington,Asotin,Wheat,Bushel,68.95,5.5,72.48,8.83,2022
53005,Washington,Benton,Barley,Bushel,51.00,4.95,74.3,7.4,2022
53005,Washington,Benton,Corn,Bushel,229.93,3.7,255.52,6.54,2022
53005,Washington,Benton,Dry Peas,Pound,1911.53,0.11,2897.3,0.16,2022
53005,Washington,Benton,Oats,Bushel,70.66,2.67,64,4.57,2022
53005,Washington,Benton,Wheat,Bushel,126.43,5.5,143.37,8.83,2022
53005,Washington,Benton,Wheat,Bushel,32.52,5.5,47.49,8.83,2022
53011,Washington,Clark,Barley,Bushel,92.33,4.95,74.3,7.4,2022
53011,Washington,Clark,Corn,Bushel,237.67,3.7,25,6.54,2022
53011,Washington,Clark,Oats,Bushel,70.33,2.67,105,4.57,2022
53011,Washington,Clark,Wheat,Bushel,76.04,5.5,69.53,8.83,2022
53013,Washington,Columbia,Barley,Bushel,91.89,4.95,76.86,7.4,2022
53013,Washington,Columbia,Canola,Pound,2131.89,0.2,1662.12,0.3,2022
53013,Washington,Columbia,Chickpeas_Large,Pound,1612.42,0.26,1399.15,0.36,2022
53013,Washington,Columbia,Chickpeas_Small,Pound,1627.92,0.22,1728.34,0.33,2022
53013,Washington,Columbia,Corn,Bushel,211.78,3.7,237.4,6.54,2022
53013,Washington,Columbia,Dry Peas,Pound,2275.62,0.11,2427.11,0.16,2022
53013,Washington,Columbia,Lentils,Pound,1309.49,0.22,690.17,0.34,2022
53013,Washington,Columbia,Mustard Seed,Pound,1261.18,0.29,1180.2,0.42,2022
53013,Washington,Columbia,Oats,Bushel,71.66,2.67,64,4.57,2022
53013,Washington,Columbia,Soybeans,Bushel,40.80,9.12,39.05,14.2,2022
53013,Washington,Columbia,Wheat,Bushel,86.00,5.5,98.81,8.83,2022
53015,Washington,Cowlitz,Corn,Bushel,237.67,3.7,32.6,6.54,2022
53017,Washington,Douglas,Barley,Bushel,57.57,4.95,41.22,7.4,2022
53017,Washington,Douglas,Canola,Pound,1415.94,0.2,1748.63,0.3,2022
53017,Washington,Douglas,Corn,Bushel,223.00,3.7,237.4,6.54,2022
53017,Washington,Douglas,Dry Peas,Pound,2342.56,0.11,2235.52,0.16,2022
53017,Washington,Douglas,Oats,Bushel,70.66,2.67,64,4.57,2022
53017,Washington,Douglas,Sunflower Seed,Pound,1672.84,0.2,1719,0.28,2022
53017,Washington,Douglas,Wheat,Bushel,49.29,5.5,45.08,8.83,2022
53019,Washington,Ferry,Barley,Bushel,50.87,4.95,41.22,7.4,2022
53019,Washington,Ferry,Oats,Bushel,70.66,2.67,64,4.57,2022
53019,Washington,Ferry,Wheat,Bushel,67.67,5.5,68.97,8.83,2022
53021,Washington,Franklin,Barley,Bushel,74.67,4.95,50.76,7.4,2022
53021,Washington,Franklin,Corn,Bushel,239.73,3.7,234.42,6.54,2022
53021,Washington,Franklin,Dry Peas,Pound,2336.67,0.11,2235.52,0.16,2022
53021,Washington,Franklin,Flaxseed,Bushel,15.94,11.28,11,17.5,2022
53021,Washington,Franklin,Oats,Bushel,80.33,2.67,64,4.57,2022
53021,Washington,Franklin,Soybeans,Bushel,40.80,9.12,39.05,14.2,2022
53021,Washington,Franklin,Wheat,Bushel,129.64,5.5,145.72,8.83,2022
53021,Washington,Franklin,Wheat,Bushel,51.33,5.5,41.24,8.83,2022
53023,Washington,Garfield,Barley,Bushel,68.16,4.95,54.26,7.4,2022
53023,Washington,Garfield,Canola,Pound,1908.06,0.2,1595.68,0.3,2022
53023,Washington,Garfield,Chickpeas_Small,Pound,1746.98,0.22,1728.34,0.33,2022
53023,Washington,Garfield,Corn,Bushel,211.78,3.7,237.4,6.54,2022
53023,Washington,Garfield,Dry Peas,Pound,2196.25,0.11,2799.95,0.16,2022
53023,Washington,Garfield,Mustard Seed,Pound,1261.18,0.29,1180.2,0.42,2022
53023,Washington,Garfield,Oats,Bushel,70.66,2.67,64,4.57,2022
53023,Washington,Garfield,Wheat,Bushel,77.97,5.5,88.06,8.83,2022
53025,Washington,Grant,Barley,Bushel,88.53,4.95,55,7.4,2022
53025,Washington,Grant,Canola,Pound,2041.49,0.2,1992.2,0.3,2022
53025,Washington,Grant,Corn,Bushel,241.06,3.7,223.11,6.54,2022
53025,Washington,Grant,Dry Peas,Pound,2519.05,0.11,2235.52,0.16,2022
53025,Washington,Grant,Oats,Bushel,85.20,2.67,64,4.57,2022
53025,Washington,Grant,Safflower,Pound,821.15,0.2,646.89,0.33,2022
53025,Washington,Grant,Sunflower Seed,Pound,1672.84,0.2,1719,0.28,2022
53025,Washington,Grant,Wheat,Bushel,118.58,5.5,113.53,8.83,2022
53025,Washington,Grant,Wheat,Bushel,58.24,5.5,42.44,8.83,2022
53029,Washington,Island,Barley,Bushel,86.33,4.95,74.3,7.4,2022
53029,Washington,Island,Corn,Bushel,237.67,3.7,25,6.54,2022
53029,Washington,Island,Wheat,Bushel,76.04,5.5,69.53,8.83,2022
53033,Washington,South King,Corn,Bushel,237.67,3.7,25,6.54,2022
53037,Washington,Kittitas,Barley,Bushel,51.00,4.95,74.3,7.4,2022
53037,Washington,Kittitas,Corn,Bushel,229.67,3.7,237.4,6.54,2022
53037,Washington,Kittitas,Oats,Bushel,77.33,2.67,64,4.57,2022
53037,Washington,Kittitas,Wheat,Bushel,92.46,5.5,48.36,8.83,2022
53039,Washington,Klickitat,Barley,Bushel,48.10,4.95,74.3,7.4,2022
53039,Washington,Klickitat,Corn,Bushel,229.67,3.7,237.4,6.54,2022
53039,Washington,Klickitat,Dry Peas,Pound,1849.13,0.11,2897.3,0.16,2022
53039,Washington,Klickitat,Oats,Bushel,70.66,2.67,64,4.57,2022
53039,Washington,Klickitat,Wheat,Bushel,92.35,5.5,88,8.83,2022
53039,Washington,Klickitat,Wheat,Bushel,28.90,5.5,33.28,8.83,2022
53043,Washington,Lincoln,Barley,Bushel,59.36,4.95,60.03,7.4,2022
53043,Washington,Lincoln,Canola,Pound,2834.95,0.2,2961.83,0.3,2022
53043,Washington,Lincoln,Canola,Pound,2050.25,0.2,1645.88,0.3,2022
53043,Washington,Lincoln,Chickpeas_Large,Pound,1611.33,0.26,1458.8,0.36,2022
53043,Washington,Lincoln,Chickpeas_Small,Pound,1608.07,0.22,1272.7,0.33,2022
53043,Washington,Lincoln,Corn,Bushel,223.00,3.7,237.4,6.54,2022
53043,Washington,Lincoln,Dry Peas,Pound,3198.89,0.11,2127.54,0.16,2022
53043,Washington,Lincoln,Flaxseed,Bushel,15.94,11.28,11,17.5,2022
53043,Washington,Lincoln,Mustard Seed,Pound,996.90,0.29,918.91,0.42,2022
53043,Washington,Lincoln,Oats,Bushel,73.33,2.67,64,4.57,2022
53043,Washington,Lincoln,Safflower,Pound,821.15,0.2,646.89,0.33,2022
53043,Washington,Lincoln,Wheat,Bushel,103.79,5.5,100.79,8.83,2022
53043,Washington,Lincoln,Wheat,Bushel,64.92,5.5,55.94,8.83,2022
53047,Washington,Okanogan,Barley,Bushel,51.47,4.95,41.22,7.4,2022
53047,Washington,Okanogan,Canola,Pound,1659.32,0.2,1859.34,0.3,2022
53047,Washington,Okanogan,Corn,Bushel,229.67,3.7,32.7,6.54,2022
53047,Washington,Okanogan,Oats,Bushel,73.47,2.67,64,4.57,2022
53047,Washington,Okanogan,Wheat,Bushel,38.32,5.5,50.13,8.83,2022
53051,Washington,Pend Oreille,Barley,Bushel,51.86,4.95,60.03,7.4,2022
53051,Washington,Pend Oreille,Oats,Bushel,65.14,2.67,64,4.57,2022
53051,Washington,Pend Oreille,Wheat,Bushel,65.91,5.5,57.45,8.83,2022
53053,Washington,Pierce,Corn,Bushel,237.67,3.7,25,6.54,2022
53057,Washington,Skagit,Barley,Bushel,105.82,4.95,102.94,7.4,2022
53057,Washington,Skagit,Corn,Bushel,237.67,3.7,25,6.54,2022
53057,Washington,Skagit,Oats,Bushel,75.33,2.67,105,4.57,2022
53057,Washington,Skagit,Wheat,Bushel,69.99,5.5,69.53,8.83,2022
53061,Washington,Snohomish-North King,Barley,Bushel,89.22,4.95,74.3,7.4,2022
53061,Washington,Snohomish-North King,Corn,Bushel,237.67,3.7,32.7,6.54,2022
53063,Washington,Spokane,Barley,Bushel,65.16,4.95,54.64,7.4,2022
53063,Washington,Spokane,Canola,Pound,1710.73,0.2,1627.5,0.3,2022
53063,Washington,Spokane,Chickpeas_Large,Pound,1461.01,0.26,1183.89,0.36,2022
53063,Washington,Spokane,Chickpeas_Small,Pound,1676.81,0.22,1542.17,0.33,2022
53063,Washington,Spokane,Corn,Bushel,223.00,3.7,237.4,6.54,2022
53063,Washington,Spokane,Dry Peas,Pound,1850.97,0.11,1587.22,0.16,2022
53063,Washington,Spokane,Lentils,Pound,1292.11,0.22,847.64,0.34,2022
53063,Washington,Spokane,Mustard Seed,Pound,1128.67,0.29,1180.2,0.42,2022
53063,Washington,Spokane,Oats,Bushel,67.00,2.67,64,4.57,2022
53063,Washington,Spokane,Soybeans,Bushel,40.80,9.12,39.05,14.2,2022
53063,Washington,Spokane,Sunflower Seed,Pound,1672.84,0.2,1719,0.28,2022
53063,Washington,Spokane,Wheat,Bushel,72.34,5.5,72.81,8.83,2022
53065,Washington,Stevens,Barley,Bushel,50.25,4.95,41.22,7.4,2022
53065,Washington,Stevens,Canola,Pound,1727.79,0.2,1707.62,0.3,2022
53065,Washington,Stevens,Oats,Bushel,65.14,2.67,64,4.57,2022
53065,Washington,Stevens,Sunflower Seed,Pound,1672.84,0.2,1719,0.28,2022
53065,Washington,Stevens,Wheat,Bushel,70.62,5.5,68.97,8.83,2022
53067,Washington,Thurston,Corn,Bushel,237.67,3.7,25,6.54,2022
53069,Washington,Wahkiakum,Barley,Bushel,92.33,4.95,74.3,7.4,2022
53069,Washington,Wahkiakum,Corn,Bushel,237.67,3.7,32.6,6.54,2022
53069,Washington,Wahkiakum,Oats,Bushel,83.46,2.67,105,4.57,2022
53071,Washington,Walla Walla,Barley,Bushel,84.70,4.95,95.43,7.4,2022
53071,Washington,Walla Walla,Canola,Pound,1308.17,0.2,1828.75,0.3,2022
53071,Washington,Walla Walla,Chickpeas_Large,Pound,1740.76,0.26,1278.96,0.36,2022
53071,Washington,Walla Walla,Chickpeas_Small,Pound,1536.68,0.22,1728.34,0.33,2022
53071,Washington,Walla Walla,Corn,Bushel,233.48,3.7,237.4,6.54,2022
53071,Washington,Walla Walla,Dry Peas,Pound,2094.81,0.11,2427,0.16,2022
53071,Washington,Walla Walla,Dry Peas,Pound,1962.11,0.11,2118,0.16,2022
53071,Washington,Walla Walla,Lentils,Pound,1309.49,0.22,690.17,0.34,2022
53071,Washington,Walla Walla,Mustard Seed,Pound,1183.52,0.29,1180.2,0.42,2022
53071,Washington,Walla Walla,Oats,Bushel,73.66,2.67,64,4.57,2022
53071,Washington,Walla Walla,Safflower,Pound,821.15,0.2,646.89,0.33,2022
53071,Washington,Walla Walla,Soybeans,Bushel,40.80,9.12,39.05,14.2,2022
53071,Washington,Walla Walla,Wheat,Bushel,102.42,5.5,106.12,8.83,2022
53071,Washington,Walla Walla,Wheat,Bushel,86.65,5.5,91.13,8.83,2022
53073,Washington,Whatcom,Barley,Bushel,92.33,4.95,74.3,7.4,2022
53073,Washington,Whatcom,Corn,Bushel,237.67,3.7,25,6.54,2022
53073,Washington,Whatcom,Wheat,Bushel,76.04,5.5,69.53,8.83,2022
53075,Washington,Whitman,Barley,Bushel,79.07,4.95,83.32,7.4,2022
53075,Washington,Whitman,Canola,Pound,2115.47,0.2,2033.63,0.3,2022
53075,Washington,Whitman,Chickpeas_Large,Pound,1698.27,0.26,1458.5,0.36,2022
53075,Washington,Whitman,Chickpeas_Small,Pound,1804.06,0.22,1770.64,0.33,2022
53075,Washington,Whitman,Corn,Bushel,196.45,3.7,237.4,6.54,2022
53075,Washington,Whitman,Dry Peas,Pound,2189.62,0.11,1747.07,0.16,2022
53075,Washington,Whitman,Flaxseed,Bushel,15.94,11.28,11,17.5,2022
53075,Washington,Whitman,Lentils,Pound,1307.51,0.22,690.17,0.34,2022
53075,Washington,Whitman,Mustard Seed,Pound,1238.52,0.29,1124.49,0.42,2022
53075,Washington,Whitman,Oats,Bushel,78.99,2.67,64,4.57,2022
53075,Washington,Whitman,Wheat,Bushel,86.15,5.5,90.61,8.83,2022
53077,Washington,Yakima,Barley,Bushel,63.00,4.95,74.3,7.4,2022
53077,Washington,Yakima,Corn,Bushel,222.38,3.7,247.07,6.54,2022
53077,Washington,Yakima,Grain Sorghum,Bushel,65.05,3.95,68,5.94,2022
53077,Washington,Yakima,Oats,Bushel,84.13,2.67,64,4.57,2022
53077,Washington,Yakima,Sunflower Seed,Pound,1672.84,0.2,1719,0.28,2022
53077,Washington,Yakima,Wheat,Bushel,125.24,5.5,129.93,8.83,2022
53077,Washington,Yakima,Wheat,Bushel,22.42,5.5,30.66,8.83,2022
54001,West Virginia,Barbour,Corn,Bushel,154.33,3.7,146.6,6.54,2022
54001,West Virginia,Barbour,Oats,Bushel,64.33,2.67,52,4.57,2022
54001,West Virginia,Barbour,Wheat,Bushel,61.67,5.5,79,8.83,2022
54003,West Virginia,Berkeley,Barley,Bushel,74.00,4.95,79,7.4,2022
54003,West Virginia,Berkeley,Corn,Bushel,140.76,3.7,161.49,6.54,2022
54003,West Virginia,Berkeley,Grain Sorghum,Bushel,73.00,3.95,72.3,5.94,2022
54003,West Virginia,Berkeley,Oats,Bushel,64.33,2.67,51,4.57,2022
54003,West Virginia,Berkeley,Soybeans,Bushel,47.84,9.12,52.07,14.2,2022
54003,West Virginia,Berkeley,Wheat,Bushel,64.14,5.5,86,8.83,2022
54005,West Virginia,Boone,Corn,Bushel,154.33,3.7,151.7,6.54,2022
54007,West Virginia,Braxton,Corn,Bushel,154.33,3.7,161.2,6.54,2022
54009,West Virginia,Brooke,Barley,Bushel,74.00,4.95,79,7.4,2022
54009,West Virginia,Brooke,Corn,Bushel,154.33,3.7,122.6,6.54,2022
54009,West Virginia,Brooke,Oats,Bushel,64.33,2.67,53,4.57,2022
54009,West Virginia,Brooke,Wheat,Bushel,61.67,5.5,79,8.83,2022
54011,West Virginia,Cabell,Barley,Bushel,74.00,4.95,79,7.4,2022
54011,West Virginia,Cabell,Corn,Bushel,154.33,3.7,169.6,6.54,2022
54011,West Virginia,Cabell,Oats,Bushel,64.33,2.67,51,4.57,2022
54011,West Virginia,Cabell,Soybeans,Bushel,52.33,9.12,51,14.2,2022
54011,West Virginia,Cabell,Wheat,Bushel,61.67,5.5,79,8.83,2022
54015,West Virginia,Clay,Corn,Bushel,154.33,3.7,141.6,6.54,2022
54019,West Virginia,Fayette,Barley,Bushel,74.00,4.95,79,7.4,2022
54019,West Virginia,Fayette,Corn,Bushel,154.33,3.7,192.1,6.54,2022
54019,West Virginia,Fayette,Wheat,Bushel,61.67,5.5,79,8.83,2022
54021,West Virginia,Gilmer,Corn,Bushel,154.33,3.7,151.3,6.54,2022
54023,West Virginia,Grant,Barley,Bushel,74.00,4.95,79,7.4,2022
54023,West Virginia,Grant,Corn,Bushel,154.69,3.7,161,6.54,2022
54023,West Virginia,Grant,Grain Sorghum,Bushel,73.00,3.95,72.3,5.94,2022
54023,West Virginia,Grant,Oats,Bushel,64.33,2.67,53,4.57,2022
54023,West Virginia,Grant,Soybeans,Bushel,52.33,9.12,53.6,14.2,2022
54023,West Virginia,Grant,Wheat,Bushel,61.67,5.5,80,8.83,2022
54025,West Virginia,Greenbrier,Barley,Bushel,74.00,4.95,79,7.4,2022
54025,West Virginia,Greenbrier,Corn,Bushel,157.67,3.7,195.1,6.54,2022
54025,West Virginia,Greenbrier,Grain Sorghum,Bushel,73.00,3.95,72.3,5.94,2022
54025,West Virginia,Greenbrier,Oats,Bushel,64.33,2.67,51,4.57,2022
54027,West Virginia,Hampshire,Barley,Bushel,74.00,4.95,79,7.4,2022
54027,West Virginia,Hampshire,Corn,Bushel,160.06,3.7,148.07,6.54,2022
54027,West Virginia,Hampshire,Grain Sorghum,Bushel,73.00,3.95,72.3,5.94,2022
54027,West Virginia,Hampshire,Oats,Bushel,64.33,2.67,54,4.57,2022
54027,West Virginia,Hampshire,Wheat,Bushel,61.67,5.5,84,8.83,2022
54029,West Virginia,Hancock,Barley,Bushel,74.00,4.95,79,7.4,2022
54029,West Virginia,Hancock,Corn,Bushel,154.33,3.7,164.7,6.54,2022
54029,West Virginia,Hancock,Grain Sorghum,Bushel,73.00,3.95,72.3,5.94,2022
54029,West Virginia,Hancock,Oats,Bushel,64.33,2.67,51,4.57,2022
54029,West Virginia,Hancock,Soybeans,Bushel,52.00,9.12,52.68,14.2,2022
54029,West Virginia,Hancock,Wheat,Bushel,60.33,5.5,79,8.83,2022
54031,West Virginia,Hardy,Barley,Bushel,74.00,4.95,79,7.4,2022
54031,West Virginia,Hardy,Corn,Bushel,162.06,3.7,173.55,6.54,2022
54031,West Virginia,Hardy,Grain Sorghum,Bushel,73.00,3.95,72.3,5.94,2022
54031,West Virginia,Hardy,Oats,Bushel,64.33,2.67,51,4.57,2022
54031,West Virginia,Hardy,Soybeans,Bushel,50.81,9.12,48.74,14.2,2022
54031,West Virginia,Hardy,Sunflower Seed,Pound,1679.00,0.2,1750,0.28,2022
54031,West Virginia,Hardy,Wheat,Bushel,61.67,5.5,80,8.83,2022
54033,West Virginia,Harrison,Corn,Bushel,154.33,3.7,161.4,6.54,2022
